4256484;314553196;281726627;
4256484;281726627;4604131410;
4256484;4604131410;25503965;
4256484;25503965;281726628;
4256484;281726628;25503966;
4256484;25503966;281726629;
4256484;281726629;4604131411;
4256484;4604131411;25503967;
4256484;25503967;281726630;
4256484;281726630;25503969;
4256484;25503969;281726631;
4256484;281726631;281726632;
4256484;281726632;26016423;
4256485;26016419;281726468;
4256485;281726468;25503993;
4256485;25503993;281726469;
4256485;281726469;25503994;
4256485;25503994;25503995;
4256485;25503995;112591235;
4256485;112591235;25503996;
4256485;25503996;112591239;
4256485;112591239;25503998;
4256485;25503998;281726470;
4256485;281726470;25503999;
4256485;25503999;281726471;
4256485;281726471;25504000;
4256485;25504000;25504002;
4256485;25504002;4468021930;
4256485;4468021930;4468021929;
4256485;4468021929;4468021928;
4256491;112590296;25504003;
4256495;112591702;25504018;
4256495;25504018;112591706;
4256495;112591706;25504021;
4256495;25504021;112591709;
4256495;112591709;25504024;
4256495;25504024;112591715;
4256507;25503936;281726604;
4256507;281726604;25503937;
4256507;25503937;281726605;
4256507;281726605;25503938;
4256507;25503938;281726620;
4256507;281726620;281726607;
4256507;281726607;25503940;
4256507;25503940;281726621;
4256507;281726621;281726622;
4256507;281726622;281726624;
4256513;25503951;281726258;
4256513;281726258;25503952;
4256513;25503952;25503953;
4256513;25503953;281726256;
4256513;281726256;1243857957;
4257028;26015912;2490198494;
4257028;2490198494;26015910;
4257028;26015910;128580399;
4257028;128580399;4161788736;
4259341;26015892;25532204;
4259341;25532204;3522106301;
4259341;3522106301;3522106300;
4259341;3522106300;112597522;
4259341;112597522;3522106294;
4259341;3522106294;25532205;
4259341;25532205;3522105991;
4259341;3522105991;112597525;
4259343;26015879;3092764697;
4259343;3092764697;3713666408;
4259343;3713666408;3092764705;
4259343;3092764705;3713666409;
4259343;3713666409;25532146;
4259343;25532146;3713666412;
4259343;3713666412;3092764699;
4259343;3092764699;3713666415;
4259343;3713666415;25532145;
4259343;25532145;3713666420;
4259343;3713666420;3092764710;
4259343;3092764710;25532144;
4259343;25532144;3713667325;
4259343;3713667325;26122713;
4259344;26122714;3713667326;
4259344;3713667326;25532193;
4259344;25532193;3713666418;
4259344;3713666418;25532222;
4259345;26122714;25532197;
4259345;25532197;3713667327;
4259345;3713667327;3713666423;
4259345;3713666423;3713666422;
4259345;3713666422;25532199;
4259345;25532199;3713666421;
4259345;3713666421;3713666419;
4259345;3713666419;25532200;
4259345;25532200;3713666416;
4259345;3713666416;3713666414;
4259345;3713666414;3713666413;
4259345;3713666413;25532201;
4259345;25532201;25532202;
4259345;25532202;26015889;
4302771;1534487964;4565533024;
4302771;4565533024;1257550790;
4302771;1257550790;4565533025;
4302771;4565533025;1534488584;
4302771;1534488584;4565533018;
4302771;4565533018;1534488645;
4302771;1534488645;4565533019;
4302771;4565533019;1534487986;
4302771;1534487986;4565533016;
4302771;4565533016;4565533017;
4302771;4565533017;4565533015;
4302771;4565533015;1534487987;
8137307;1243857964;4442997344;
8137307;4442997344;4442997350;
8137307;4442997350;4442997351;
8137307;4442997351;259069657;
8137307;259069657;4442997353;
8137307;4442997353;1110260596;
8137307;1110260596;4442997352;
8137307;4442997352;1110260609;
8137307;1110260609;4442997348;
8137307;4442997348;4442997345;
8137307;4442997345;1110260622;
8137307;1110260622;4442997346;
8137307;4442997346;25503977;
8137307;25503977;112593054;
8137307;112593054;4442997349;
8137307;4442997349;4442997347;
8137307;4442997347;112593058;
8137307;112593058;4442997343;
8137307;4442997343;353290233;
8137307;353290233;112595515;
8366889;1676280555;3130312334;
8366889;3130312334;25620759;
8366893;747467609;25620516;
8366893;25620516;25620518;
8366896;25620516;2379077834;
8366896;2379077834;2379077831;
8366896;2379077831;25620692;
8366896;25620692;2378366854;
8366896;2378366854;1386051842;
8366901;25620948;1386051850;
8366901;1386051850;3442647353;
8366901;3442647353;1386051854;
8367054;25632227;25632231;
8367055;1386063691;2415701442;
8367055;2415701442;2415701440;
8367055;2415701440;2415701439;
8367055;2415701439;1209593469;
8367055;1209593469;2415701443;
8367055;2415701443;1209593455;
8367055;1209593455;2415701444;
8367055;2415701444;25632370;
8367055;25632370;2414401915;
8367055;2414401915;25632230;
8367055;25632230;2914925366;
8367055;2914925366;25632226;
8367055;25632226;25632227;
8367058;25632225;2848372007;
8367058;2848372007;25632226;
8367058;25632226;25632228;
8367068;25632293;5284368117;
8367068;5284368117;1110698247;
8367068;1110698247;1110698297;
8367068;1110698297;1110698276;
8367068;1110698276;4708512449;
8367068;4708512449;1110698268;
8367068;1110698268;4708512450;
8367068;4708512450;4708512441;
8367068;4708512441;4708512442;
8367068;4708512442;1110698273;
8367068;1110698273;2213493593;
8367068;2213493593;2250812461;
8367068;2250812461;2250812531;
8367068;2250812531;1788787056;
8367068;1788787056;4708512446;
8367069;137982795;25632284;
8367069;25632284;2749809980;
8367069;2749809980;25632285;
8367070;25632292;2884840234;
8367070;2884840234;2692624395;
8367070;2692624395;974882842;
8367070;974882842;974882854;
8367070;974882854;25632278;
8367072;25632284;5284385981;
8367072;5284385981;5284385982;
8367073;25632227;1684865551;
8367073;1684865551;5284385974;
8367073;5284385974;5284385973;
8367073;5284385973;25632361;
8367074;25632372;1788786350;
8367074;1788786350;1417603317;
8367089;2247375546;1387283705;
8367089;1387283705;2383470264;
8367092;1788787039;4685392611;
8367092;4685392611;1788787081;
8367092;1788787081;3148938210;
8367092;3148938210;353286182;
8367092;353286182;2397188711;
8367092;2397188711;1788787223;
8367092;1788787223;2250873416;
8367092;2250873416;129953505;
8367092;129953505;129953504;
8367093;5284368076;475396372;
8367093;475396372;129549662;
8367098;25620570;2914696272;
8367098;2914696272;3130312342;
8367098;3130312342;25632376;
8367103;1788785599;4751755890;
8367103;4751755890;1788785595;
8367103;1788785595;4751755891;
8367103;4751755891;1788785596;
8367103;1788785596;423183085;
8367103;423183085;129555296;
8367104;2912188495;2912188486;
8367104;2912188486;2912188492;
8367104;2912188492;2912188490;
8367104;2912188490;2912188496;
8367104;2912188496;2937870610;
8367104;2937870610;129533454;
8367104;129533454;25632417;
8367104;25632417;3392939485;
8367104;3392939485;2937870609;
8367104;2937870609;3690635855;
8367104;3690635855;25632401;
8367104;25632401;1209790922;
8367104;1209790922;25632402;
8367104;25632402;3392939470;
8367104;3392939470;3694518900;
8367104;3694518900;2366154047;
8367104;2366154047;25632403;
8367104;25632403;2366154016;
8367104;2366154016;2366098060;
8367104;2366098060;25632404;
8367104;25632404;3392939463;
8367104;3392939463;3392939462;
8367104;3392939462;1278184346;
8367114;25632398;2934507844;
8367114;2934507844;2934507846;
8367114;2934507846;2934507845;
8367114;2934507845;2934507843;
8367114;2934507843;3695776123;
8367114;3695776123;3690626645;
8367114;3690626645;25632410;
8367114;25632410;2829209749;
8367114;2829209749;25632411;
8367118;25632463;4488733074;
8367118;4488733074;4077112088;
8367118;4077112088;25632449;
8367133;4751728935;25632467;
8367133;25632467;3563723607;
8367133;3563723607;4753752250;
8367133;4753752250;4753752246;
8367133;4753752246;513936352;
8367133;513936352;4753752243;
8367133;4753752243;5310490973;
8367133;5310490973;4753752227;
8367133;4753752227;4753748915;
8367133;4753748915;1143316537;
8367133;1143316537;1165604083;
8367133;1165604083;4751728922;
8367133;4751728922;4751728923;
8367133;4751728923;25632466;
8367143;126647309;126647239;
8367143;126647239;3563651993;
8367143;3563651993;4751728018;
8367143;4751728018;4751728017;
8367143;4751728017;25632444;
8367143;25632444;25632440;
8367143;25632440;25632439;
8367143;25632439;25632438;
8367147;129554561;3699236931;
8367147;3699236931;3698039529;
8367147;3698039529;3698157316;
8367147;3698157316;3699236947;
8367147;3699236947;25632433;
8367153;25632450;4488733070;
8367153;4488733070;25632451;
8367153;25632451;5284368056;
8367153;5284368056;25632452;
8367153;25632452;25632453;
8367153;25632453;25632454;
8367154;25632449;4488733072;
8367154;4488733072;25632448;
8367154;25632448;4488733071;
8367154;4488733071;25632447;
8367155;353287405;452518418;
8367155;452518418;5065064565;
8367155;5065064565;126617351;
8367160;25632432;5279422236;
8367160;5279422236;5279422237;
8367160;5279422237;4356494322;
8367160;4356494322;25632423;
8367164;1043000761;1143318771;
8367164;1143318771;25632521;
10505795;1264279461;1725588086;
10505795;1725588086;4773507440;
10505795;4773507440;5297832485;
10505795;5297832485;1106228175;
10505840;90379616;1770354627;
10505840;1770354627;311887112;
10505840;311887112;5297768035;
10505840;5297768035;1866946873;
10505840;1866946873;311888929;
10505865;111447963;1675107765;
10505865;1675107765;1675107766;
10505865;1675107766;3396198475;
10505865;3396198475;111447960;
10505929;90380350;4567051359;
10505929;4567051359;90381067;
10505965;90381067;4722390336;
10505965;4722390336;122535567;
10505965;122535567;122535570;
10505965;122535570;90381095;
10505985;90380817;4567051364;
10505985;4567051364;1279341529;
10505985;1279341529;4722390334;
10505985;4722390334;4506931994;
10505985;4506931994;1353859183;
10505985;1353859183;4567051363;
10505985;4567051363;111443012;
10505985;111443012;4567051362;
10505985;4567051362;111443008;
10505985;111443008;4567051361;
10505985;4567051361;1788785569;
12296341;2178845899;4728080370;
12296341;4728080370;3396198479;
12296341;3396198479;111449494;
12296341;111449494;111448461;
12296341;111448461;4505062027;
12296341;4505062027;4505062026;
12296341;4505062026;111448462;
12296341;111448462;4505062025;
12296341;4505062025;111448463;
12296341;111448463;4505062024;
12296341;4505062024;111448464;
12296341;111448464;111448467;
12296341;111448467;4505062028;
12296341;4505062028;1296455191;
12296341;1296455191;2178845903;
12296341;2178845903;111448569;
12296341;111448569;4505062029;
12296341;4505062029;111447960;
12296341;111447960;111455340;
12296341;111455340;4505062030;
12296423;111449494;111449495;
12296423;111449495;111449497;
12296423;111449497;111449499;
12296423;111449499;1840161050;
12296423;1840161050;479416374;
12296423;479416374;1840161051;
12296423;1840161051;2581829743;
12296423;2581829743;335983979;
12296423;335983979;479297789;
12296423;479297789;479292807;
